record_date,workshop_code,output_qty,output_unit
2025-05-08,W02,321.541,吨
2025-05-08,W03,102.123,吨
2025-05-08,W04,4068.441,件
2025-05-08,W05,8101.757,平方米
2025-05-08,W06,273.082,台
2025-05-08,W07,612.055,吨蒸汽
2025-05-08,W08,10621.622,件
2025-05-09,W01,271.764,吨
2025-05-09,W02,331.256,吨
2025-05-09,W03,100.908,吨
2025-05-09,W04,4543.527,件
2025-05-09,W05,7333.528,平方米
2025-05-09,W06,267.388,台
2025-05-09,W07,541.898,吨蒸汽
2025-05-09,W08,9978.741,件
2025-05-10,W01,281.6,吨
2025-05-10,W02,331.035,吨
2025-05-10,W03,88.836,吨
2025-05-10,W04,2887.815,件
2025-05-10,W05,4527.978,平方米
2025-05-10,W06,173.795,台
2025-05-10,W07,531.629,吨蒸汽
2025-05-10,W08,6531.173,件
2025-05-11,W01,265.691,吨
2025-05-11,W02,318.285,吨
2025-05-11,W03,89.589,吨
2025-05-11,W04,863.699,件
2025-05-11,W05,1473.041,平方米
2025-05-11,W06,55.841,台
2025-05-11,W07,568.514,吨蒸汽
2025-05-11,W08,2135.639,件
2025-05-12,W01,259.539,吨
2025-05-12,W02,335.423,吨
2025-05-12,W03,99.291,吨
2025-05-12,W04,4215.259,件
2025-05-12,W05,7448.851,平方米
2025-05-12,W06,264.739,台
2025-05-12,W07,552.842,吨蒸汽
2025-05-12,W08,9754.012,件
2025-05-13,W01,281.575,吨
2025-05-13,W02,314.669,吨
2025-05-13,W03,100.14,吨
2025-05-13,W04,4204.335,件
2025-05-13,W05,7250.052,平方米
2025-05-13,W06,288.275,台
2025-05-13,W07,605.704,吨蒸汽
2025-05-13,W08,9747.555,件
2025-05-14,W01,276.044,吨
2025-05-14,W02,340.039,吨
2025-05-14,W03,114.052,吨
2025-05-14,W04,4772.796,件
2025-05-14,W05,8047.845,平方米
2025-05-14,W06,273.376,台
2025-05-14,W07,582.12,吨蒸汽
2025-05-14,W08,10909.316,件
2025-05-15,W01,288.196,吨
2025-05-15,W02,361.676,吨
2025-05-15,W03,104.873,吨
2025-05-15,W04,4468.756,件
2025-05-15,W05,7336.435,平方米
2025-05-15,W06,253.214,台
2025-05-15,W07,587.999,吨蒸汽
2025-05-15,W08,11444.26,件
2025-05-16,W01,286.907,吨
2025-05-16,W02,315.134,吨
2025-05-16,W03,101.805,吨
2025-05-16,W04,4865.659,件
2025-05-16,W05,7157.825,平方米
2025-05-16,W06,267.949,台
2025-05-16,W07,573.407,吨蒸汽
2025-05-16,W08,10270.955,件
2025-05-17,W01,268.093,吨
2025-05-17,W02,330.778,吨
2025-05-17,W03,92.427,吨
2025-05-17,W04,2536.167,件
2025-05-17,W05,4178.682,平方米
2025-05-17,W06,177.887,台
2025-05-17,W07,546.332,吨蒸汽
2025-05-17,W08,6818.974,件
2025-05-18,W01,264.787,吨
2025-05-18,W02,330.758,吨
2025-05-18,W03,101.397,吨
2025-05-18,W04,911.424,件
2025-05-18,W05,1377.092,平方米
2025-05-18,W06,57.84,台
2025-05-18,W07,514.008,吨蒸汽
2025-05-18,W08,2104.72,件
2025-05-19,W01,271.359,吨
2025-05-19,W02,340.479,吨
2025-05-19,W03,101.548,吨
2025-05-19,W04,4793.385,件
2025-05-19,W05,6943.353,平方米
2025-05-19,W06,282.294,台
2025-05-19,W07,552.096,吨蒸汽
2025-05-19,W08,11591.401,件
2025-05-20,W01,277.674,吨
2025-05-20,W02,345.775,吨
2025-05-20,W03,96.237,吨
2025-05-20,W04,4602.67,件
2025-05-20,W05,7082.343,平方米
2025-05-20,W06,277.742,台
2025-05-20,W07,540.345,吨蒸汽
2025-05-20,W08,9433.584,件
2025-05-21,W01,270.517,吨
2025-05-21,W02,335.957,吨
2025-05-21,W03,95.052,吨
2025-05-21,W04,4662.622,件
2025-05-21,W05,6885.463,平方米
2025-05-21,W06,273.192,台
2025-05-21,W07,537.103,吨蒸汽
2025-05-21,W08,10784.879,件
2025-05-22,W01,277.193,吨
2025-05-22,W02,356.405,吨
2025-05-22,W03,99.92,吨
2025-05-22,W04,4585.12,件
2025-05-22,W05,6207.5,平方米
2025-05-22,W06,276.113,台
2025-05-22,W07,579.164,吨蒸汽
2025-05-22,W08,10666.495,件
2025-05-23,W01,273.831,吨
2025-05-23,W02,336.96,吨
2025-05-23,W03,100.019,吨
2025-05-23,W04,4560.242,件
2025-05-23,W05,8076.812,平方米
2025-05-23,W06,280.361,台
2025-05-23,W07,582.593,吨蒸汽
2025-05-23,W08,9854.451,件
2025-05-24,W01,255.294,吨
2025-05-24,W02,342.845,吨
2025-05-24,W03,95.385,吨
2025-05-24,W04,2754.757,件
2025-05-24,W05,4323.181,平方米
2025-05-24,W06,166.093,台
2025-05-24,W07,541.074,吨蒸汽
2025-05-24,W08,6815.188,件
2025-05-25,W01,277.894,吨
2025-05-25,W02,310.494,吨
2025-05-25,W03,91.502,吨
2025-05-25,W04,842.642,件
2025-05-25,W05,1362.77,平方米
2025-05-25,W06,54.841,台
2025-05-25,W07,479.255,吨蒸汽
2025-05-25,W08,1966.185,件
2025-05-26,W01,259.02,吨
2025-05-26,W02,327.031,吨
2025-05-26,W03,104.596,吨
2025-05-26,W04,4440.654,件
2025-05-26,W05,7115.698,平方米
2025-05-26,W06,303.722,台
2025-05-26,W07,578.062,吨蒸汽
2025-05-26,W08,9900.438,件
2025-05-27,W01,272.655,吨
2025-05-27,W02,326.297,吨
2025-05-27,W03,95.654,吨
2025-05-27,W04,4495.921,件
2025-05-27,W05,7435.134,平方米
2025-05-27,W06,284.866,台
2025-05-27,W07,598.746,吨蒸汽
2025-05-27,W08,10987.234,件
2025-05-28,W01,273.317,吨
2025-05-28,W02,355.98,吨
2025-05-28,W03,96.133,吨
2025-05-28,W04,3893.434,件
2025-05-28,W05,6527.109,平方米
2025-05-28,W06,296.215,台
2025-05-28,W07,526.56,吨蒸汽
2025-05-28,W08,10506.988,件
2025-05-29,W01,245.547,吨
2025-05-29,W02,332.769,吨
2025-05-29,W03,101.187,吨
2025-05-29,W04,4526.013,件
2025-05-29,W05,7717.924,平方米
2025-05-29,W06,300.284,台
2025-05-29,W07,477.336,吨蒸汽
2025-05-29,W08,10105.501,件
2025-05-30,W01,319.115,吨
2025-05-30,W02,327.868,吨
2025-05-30,W03,91.828,吨
2025-05-30,W04,4442.008,件
2025-05-30,W05,6772.675,平方米
2025-05-30,W06,272.259,台
2025-05-30,W07,529.682,吨蒸汽
2025-05-30,W08,9370.368,件
2025-05-31,W01,265.934,吨
2025-05-31,W02,309.522,吨
2025-05-31,W03,96.17,吨
2025-05-31,W04,293.419,件
2025-05-31,W05,444.984,平方米
2025-05-31,W06,17.235,台
2025-05-31,W07,480.632,吨蒸汽
2025-05-31,W08,628.729,件
2025-06-01,W01,263.883,吨
2025-06-01,W02,252.862,吨
2025-06-01,W03,91.315,吨
2025-06-01,W04,257.294,件
2025-06-01,W05,391.212,平方米
2025-06-01,W06,16.599,台
2025-06-01,W07,489.057,吨蒸汽
2025-06-01,W08,645.674,件
2025-06-02,W01,264.957,吨
2025-06-02,W02,283.741,吨
2025-06-02,W03,93.164,吨
2025-06-02,W04,251.987,件
2025-06-02,W05,493.957,平方米
2025-06-02,W06,14.785,台
2025-06-02,W07,519.602,吨蒸汽
2025-06-02,W08,596.435,件
2025-06-03,W01,294.302,吨
2025-06-03,W02,345.032,吨
2025-06-03,W03,100.956,吨
2025-06-03,W04,4957.413,件
2025-06-03,W05,7310.993,平方米
2025-06-03,W06,283.199,台
2025-06-03,W07,553.353,吨蒸汽
2025-06-03,W08,10401.543,件
2025-06-04,W01,272.358,吨
2025-06-04,W02,321.42,吨
2025-06-04,W03,100.879,吨
2025-06-04,W04,4559.525,件
2025-06-04,W05,7930.873,平方米
2025-06-04,W06,271.627,台
2025-06-04,W07,580.582,吨蒸汽
2025-06-04,W08,9897.972,件
2025-06-05,W01,262.316,吨
2025-06-05,W02,351.971,吨
2025-06-05,W03,101.622,吨
2025-06-05,W04,4479.262,件
2025-06-05,W05,7943.355,平方米
2025-06-05,W06,282.98,台
2025-06-05,W07,563.095,吨蒸汽
2025-06-05,W08,10825.762,件
2025-06-06,W01,275.364,吨
2025-06-06,W02,362.821,吨
2025-06-06,W03,101.645,吨
2025-06-06,W04,4520.013,件
2025-06-06,W05,7279.999,平方米
2025-06-06,W06,271.529,台
2025-06-06,W07,590.845,吨蒸汽
2025-06-06,W08,10761.931,件
2025-06-07,W01,281.266,吨
2025-06-07,W02,341.397,吨
2025-06-07,W03,106.543,吨
2025-06-07,W04,2672.513,件
2025-06-07,W05,4136.404,平方米
2025-06-07,W06,185.276,台
2025-06-07,W07,537.216,吨蒸汽
2025-06-07,W08,5979.964,件
2025-06-08,W01,276.531,吨
2025-06-08,W02,353.575,吨
2025-06-08,W03,101.784,吨
2025-06-08,W04,845.277,件
2025-06-08,W05,1462.757,平方米
2025-06-08,W06,55.041,台
2025-06-08,W07,561.399,吨蒸汽
2025-06-08,W08,2032.807,件
2025-06-09,W01,290.182,吨
2025-06-09,W02,343.411,吨
2025-06-09,W03,111.793,吨
2025-06-09,W04,4169.672,件
2025-06-09,W05,7838.492,平方米
2025-06-09,W06,289.992,台
2025-06-09,W07,662.242,吨蒸汽
2025-06-09,W08,9500.969,件
2025-06-10,W01,282.87,吨
2025-06-10,W02,353.592,吨
2025-06-10,W03,103.064,吨
2025-06-10,W04,4390.793,件
2025-06-10,W05,7452.942,平方米
2025-06-10,W06,278.355,台
2025-06-10,W07,557.578,吨蒸汽
2025-06-10,W08,11279.572,件
2025-06-11,W01,266.355,吨
2025-06-11,W02,321.714,吨
2025-06-11,W03,106.028,吨
2025-06-11,W04,4328.581,件
2025-06-11,W05,7194.981,平方米
2025-06-11,W06,244.7,台
2025-06-11,W07,531.458,吨蒸汽
2025-06-11,W08,10400.074,件
2025-06-12,W01,308.819,吨
2025-06-12,W02,341.97,吨
2025-06-12,W03,96.222,吨
2025-06-12,W04,4323.417,件
2025-06-12,W05,7516.274,平方米
2025-06-12,W06,281.585,台
2025-06-12,W07,593.015,吨蒸汽
2025-06-12,W08,10468.334,件
2025-06-13,W01,303.03,吨
2025-06-13,W02,309.705,吨
2025-06-13,W03,101.437,吨
2025-06-13,W04,4354.715,件
2025-06-13,W05,7497.965,平方米
2025-06-13,W06,291.409,台
2025-06-13,W07,514.984,吨蒸汽
2025-06-13,W08,9950.538,件
2025-06-14,W01,284.532,吨
2025-06-14,W02,326.57,吨
2025-06-14,W03,87.793,吨
2025-06-14,W04,2920.228,件
2025-06-14,W05,4268.698,平方米
2025-06-14,W06,176.902,台
2025-06-14,W07,560.153,吨蒸汽
2025-06-14,W08,6877.923,件
2025-06-15,W01,253.286,吨
2025-06-15,W02,301.929,吨
2025-06-15,W03,102.113,吨
2025-06-15,W04,894.418,件
2025-06-15,W05,1481.419,平方米
2025-06-15,W06,56.004,台
2025-06-15,W07,512.266,吨蒸汽
2025-06-15,W08,2256.441,件
2025-06-16,W01,270.553,吨
2025-06-16,W02,329.33,吨
2025-06-16,W03,101.992,吨
2025-06-16,W04,4919.091,件
2025-06-16,W05,6801.92,平方米
2025-06-16,W06,277.196,台
2025-06-16,W07,591.667,吨蒸汽
2025-06-16,W08,11479.16,件
2025-06-17,W01,249.323,吨
2025-06-17,W02,368.055,吨
2025-06-17,W03,97.536,吨
2025-06-17,W04,4792.046,件
2025-06-17,W05,7609.388,平方米
2025-06-17,W06,283.454,台
2025-06-17,W07,533.847,吨蒸汽
2025-06-17,W08,10610.873,件
2025-06-18,W01,254.932,吨
2025-06-18,W02,320.52,吨
2025-06-18,W03,107.101,吨
2025-06-18,W04,4594.75,件
2025-06-18,W05,7086.879,平方米
2025-06-18,W06,283.761,台
2025-06-18,W07,581.723,吨蒸汽
2025-06-18,W08,10377.269,件
2025-06-19,W01,262.246,吨
2025-06-19,W02,373.172,吨
2025-06-19,W03,97.621,吨
2025-06-19,W04,4196.339,件
2025-06-19,W05,6923.066,平方米
2025-06-19,W06,278.776,台
2025-06-19,W07,520.657,吨蒸汽
2025-06-19,W08,10553.948,件
2025-06-20,W01,259.191,吨
2025-06-20,W02,338.806,吨
2025-06-20,W03,114.093,吨
2025-06-20,W04,4076.57,件
2025-06-20,W05,6965.793,平方米
2025-06-20,W06,265.9,台
2025-06-20,W07,548.661,吨蒸汽
2025-06-20,W08,10532.144,件
2025-06-21,W01,276.103,吨
2025-06-21,W02,336.414,吨
2025-06-21,W03,97.232,吨
2025-06-21,W04,2660.297,件
2025-06-21,W05,4404.532,平方米
2025-06-21,W06,181.436,台
2025-06-21,W07,547.021,吨蒸汽
2025-06-21,W08,6331.804,件
2025-06-22,W01,253.974,吨
2025-06-22,W02,315.904,吨
2025-06-22,W03,90.723,吨
2025-06-22,W04,921.351,件
2025-06-22,W05,1501.114,平方米
2025-06-22,W06,53.156,台
2025-06-22,W07,487.125,吨蒸汽
2025-06-22,W08,1975.57,件
2025-06-23,W01,283.678,吨
2025-06-23,W02,316.18,吨
2025-06-23,W03,110.273,吨
2025-06-23,W04,4911.54,件
2025-06-23,W05,7802.81,平方米
2025-06-23,W06,267.458,台
2025-06-23,W07,595.044,吨蒸汽
2025-06-23,W08,9837.677,件
2025-06-24,W01,289.702,吨
2025-06-24,W02,330.381,吨
2025-06-24,W03,103.124,吨
2025-06-24,W04,4554.251,件
2025-06-24,W05,7154.773,平方米
2025-06-24,W06,257.144,台
2025-06-24,W07,607.969,吨蒸汽
2025-06-24,W08,10256.416,件
2025-06-25,W01,253.913,吨
2025-06-25,W02,352.818,吨
2025-06-25,W03,105.423,吨
2025-06-25,W04,4176.177,件
2025-06-25,W05,7724.938,平方米
2025-06-25,W06,301.748,台
2025-06-25,W07,588.041,吨蒸汽
2025-06-25,W08,10232.757,件
2025-06-26,W01,253.848,吨
2025-06-26,W02,340.146,吨
2025-06-26,W03,101.651,吨
2025-06-26,W04,4756.222,件
2025-06-26,W05,7181.455,平方米
2025-06-26,W06,267.367,台
2025-06-26,W07,481.821,吨蒸汽
2025-06-26,W08,9638.716,件
2025-06-27,W01,300.487,吨
2025-06-27,W02,323.643,吨
2025-06-27,W03,97.763,吨
2025-06-27,W04,4588.009,件
2025-06-27,W05,7257.493,平方米
2025-06-27,W06,304.783,台
2025-06-27,W07,566.628,吨蒸汽
2025-06-27,W08,11701.504,件
2025-06-28,W01,271.955,吨
2025-06-28,W02,305.587,吨
2025-06-28,W03,105.803,吨
2025-06-28,W04,2750.183,件
2025-06-28,W05,4394.304,平方米
2025-06-28,W06,169.643,台
2025-06-28,W07,577.677,吨蒸汽
2025-06-28,W08,6201.964,件
2025-06-29,W01,273.634,吨
2025-06-29,W02,333.482,吨
2025-06-29,W03,91.747,吨
2025-06-29,W04,868.262,件
2025-06-29,W05,1476.249,平方米
2025-06-29,W06,50.341,台
2025-06-29,W07,551.37,吨蒸汽
2025-06-29,W08,2085.166,件
2025-06-30,W01,295.214,吨
2025-06-30,W02,370.388,吨
2025-06-30,W03,104.643,吨
2025-06-30,W04,4174.934,件
2025-06-30,W05,7201.849,平方米
2025-06-30,W06,263.306,台
2025-06-30,W07,562.793,吨蒸汽
2025-06-30,W08,10684.491,件
2025-07-01,W01,268.293,吨
2025-07-01,W02,335.267,吨
2025-07-01,W03,108.358,吨
2025-07-01,W04,4596.352,件
2025-07-01,W05,7765.803,平方米
2025-07-01,W06,295.637,台
2025-07-01,W07,575.033,吨蒸汽
2025-07-01,W08,10820.001,件
2025-07-02,W01,264.708,吨
2025-07-02,W02,345.259,吨
2025-07-02,W03,102.244,吨
2025-07-02,W04,4660.881,件
2025-07-02,W05,7250.835,平方米
2025-07-02,W06,278.724,台
2025-07-02,W07,517.281,吨蒸汽
2025-07-02,W08,11026.48,件
2025-07-03,W01,279.703,吨
2025-07-03,W02,331.864,吨
2025-07-03,W03,105.137,吨
2025-07-03,W04,4357.987,件
2025-07-03,W05,7392.358,平方米
2025-07-03,W06,270.412,台
2025-07-03,W07,573.436,吨蒸汽
2025-07-03,W08,9563.189,件
2025-07-04,W01,275.423,吨
2025-07-04,W02,344.991,吨
2025-07-04,W03,103.963,吨
2025-07-04,W04,4498.92,件
2025-07-04,W05,7499.559,平方米
2025-07-04,W06,259.688,台
2025-07-04,W07,573.394,吨蒸汽
2025-07-04,W08,10363.854,件
2025-07-05,W01,257.259,吨
2025-07-05,W02,353.689,吨
2025-07-05,W03,93.626,吨
2025-07-05,W04,2975.899,件
2025-07-05,W05,4483.154,平方米
2025-07-05,W06,168.434,台
2025-07-05,W07,519.136,吨蒸汽
2025-07-05,W08,6328.762,件
2025-07-06,W01,237.084,吨
2025-07-06,W02,316.207,吨
2025-07-06,W03,96.72,吨
2025-07-06,W04,928.278,件
2025-07-06,W05,1344.992,平方米
2025-07-06,W06,57.492,台
2025-07-06,W07,521.962,吨蒸汽
2025-07-06,W08,2045.517,件
2025-07-07,W01,266.872,吨
2025-07-07,W02,372.362,吨
2025-07-07,W03,99.372,吨
2025-07-07,W04,4758.941,件
2025-07-07,W05,7008.55,平方米
2025-07-07,W06,290.452,台
2025-07-07,W07,566.818,吨蒸汽
2025-07-07,W08,11155.333,件
2025-07-08,W01,280.61,吨
2025-07-08,W02,328.37,吨
2025-07-08,W03,101.952,吨
2025-07-08,W04,4840.302,件
2025-07-08,W05,7107.197,平方米
2025-07-08,W06,246.888,台
2025-07-08,W07,547.905,吨蒸汽
2025-07-08,W08,10578.552,件
2025-07-09,W01,304.924,吨
2025-07-09,W02,314.847,吨
2025-07-09,W03,110.907,吨
2025-07-09,W04,4582.477,件
2025-07-09,W05,6598.503,平方米
2025-07-09,W06,256.834,台
2025-07-09,W07,458.163,吨蒸汽
2025-07-09,W08,11533.836,件
2025-07-10,W01,281.073,吨
2025-07-10,W02,359.365,吨
2025-07-10,W03,102.727,吨
2025-07-10,W04,4978.927,件
2025-07-10,W05,7600.084,平方米
2025-07-10,W06,277.747,台
2025-07-10,W07,575.227,吨蒸汽
2025-07-10,W08,10080.729,件
2025-07-11,W01,295.798,吨
2025-07-11,W02,354.411,吨
2025-07-11,W03,100.73,吨
2025-07-11,W04,4862.69,件
2025-07-11,W05,7614.447,平方米
2025-07-11,W06,250.625,台
2025-07-11,W07,542.871,吨蒸汽
2025-07-11,W08,9880.728,件
2025-07-12,W01,281.632,吨
2025-07-12,W02,340.805,吨
2025-07-12,W03,107.993,吨
2025-07-12,W04,3053.82,件
2025-07-12,W05,4556.545,平方米
2025-07-12,W06,183.806,台
2025-07-12,W07,538.173,吨蒸汽
2025-07-12,W08,6731.206,件
2025-07-13,W01,247.289,吨
2025-07-13,W02,309.094,吨
2025-07-13,W03,95.167,吨
2025-07-13,W04,859.11,件
2025-07-13,W05,1512.197,平方米
2025-07-13,W06,54.972,台
2025-07-13,W07,574.963,吨蒸汽
2025-07-13,W08,2089.243,件
2025-07-14,W01,290.737,吨
2025-07-14,W02,358.695,吨
2025-07-14,W03,103.365,吨
2025-07-14,W04,4653.631,件
2025-07-14,W05,6631.655,平方米
2025-07-14,W06,263.158,台
2025-07-14,W07,574.626,吨蒸汽
2025-07-14,W08,10630.814,件
2025-07-15,W01,279.316,吨
2025-07-15,W02,318.337,吨
2025-07-15,W03,98.928,吨
2025-07-15,W04,4196.86,件
2025-07-15,W05,7140.883,平方米
2025-07-15,W06,268.725,台
2025-07-15,W07,540.444,吨蒸汽
2025-07-15,W08,10834.009,件
2025-07-16,W01,281.514,吨
2025-07-16,W02,340.923,吨
2025-07-16,W03,95.771,吨
2025-07-16,W04,4601.899,件
2025-07-16,W05,7717.195,平方米
2025-07-16,W06,276.214,台
2025-07-16,W07,518.178,吨蒸汽
2025-07-16,W08,9709.389,件
2025-07-17,W01,297.862,吨
2025-07-17,W02,361.829,吨
2025-07-17,W03,108.136,吨
2025-07-17,W04,4830.22,件
2025-07-17,W05,7074.616,平方米
2025-07-17,W06,294.469,台
2025-07-17,W07,553.357,吨蒸汽
2025-07-17,W08,10265.285,件
2025-07-18,W01,252.075,吨
2025-07-18,W02,345.197,吨
2025-07-18,W03,106.369,吨
2025-07-18,W04,4748.58,件
2025-07-18,W05,7361.715,平方米
2025-07-18,W06,268.711,台
2025-07-18,W07,561.885,吨蒸汽
2025-07-18,W08,11222.004,件
2025-07-19,W01,251.965,吨
2025-07-19,W02,342.939,吨
2025-07-19,W03,93.794,吨
2025-07-19,W04,2904.121,件
2025-07-19,W05,4966.36,平方米
2025-07-19,W06,162.091,台
2025-07-19,W07,532.973,吨蒸汽
2025-07-19,W08,6139.579,件
2025-07-20,W01,255.154,吨
2025-07-20,W02,324.214,吨
2025-07-20,W03,93.338,吨
2025-07-20,W04,904.981,件
2025-07-20,W05,1497.046,平方米
2025-07-20,W06,53.947,台
2025-07-20,W07,539.475,吨蒸汽
2025-07-20,W08,2047.113,件
2025-07-21,W01,289.046,吨
2025-07-21,W02,343.57,吨
2025-07-21,W03,99.074,吨
2025-07-21,W04,4118.316,件
2025-07-21,W05,7066.387,平方米
2025-07-21,W06,270.279,台
2025-07-21,W07,536.523,吨蒸汽
2025-07-21,W08,10109.007,件
2025-07-22,W01,258.694,吨
2025-07-22,W02,336.59,吨
2025-07-22,W03,107.933,吨
2025-07-22,W04,4915.447,件
2025-07-22,W05,7393.579,平方米
2025-07-22,W06,285.272,台
2025-07-22,W07,605.584,吨蒸汽
2025-07-22,W08,9131.335,件
2025-07-23,W01,271.479,吨
2025-07-23,W02,328.265,吨
2025-07-23,W03,109.745,吨
2025-07-23,W04,4375.208,件
2025-07-23,W05,7738.593,平方米
2025-07-23,W06,269.857,台
2025-07-23,W07,554.279,吨蒸汽
2025-07-23,W08,10928.597,件
2025-07-24,W01,288.812,吨
2025-07-24,W02,334.183,吨
2025-07-24,W03,99.94,吨
2025-07-24,W04,4525.052,件
2025-07-24,W05,6736.524,平方米
2025-07-24,W06,258.548,台
2025-07-24,W07,557.464,吨蒸汽
2025-07-24,W08,10902.648,件
2025-07-25,W01,288.842,吨
2025-07-25,W02,352.151,吨
2025-07-25,W03,102.801,吨
2025-07-25,W04,4467.136,件
2025-07-25,W05,6780.351,平方米
2025-07-25,W06,308.312,台
2025-07-25,W07,543.738,吨蒸汽
2025-07-25,W08,9865.886,件
2025-07-26,W01,290.049,吨
2025-07-26,W02,311.288,吨
2025-07-26,W03,102.895,吨
2025-07-26,W04,2827.973,件
2025-07-26,W05,4823.22,平方米
2025-07-26,W06,172.813,台
2025-07-26,W07,558.422,吨蒸汽
2025-07-26,W08,6059.992,件
2025-07-27,W01,283.026,吨
2025-07-27,W02,335.547,吨
2025-07-27,W03,93.369,吨
2025-07-27,W04,881.475,件
2025-07-27,W05,1523.16,平方米
2025-07-27,W06,56.95,台
2025-07-27,W07,580.12,吨蒸汽
2025-07-27,W08,1963.405,件
2025-07-28,W01,287.28,吨
2025-07-28,W02,337.35,吨
2025-07-28,W03,103.773,吨
2025-07-28,W04,4520.426,件
2025-07-28,W05,7040.779,平方米
2025-07-28,W06,289.202,台
2025-07-28,W07,569.914,吨蒸汽
2025-07-28,W08,10513.877,件
2025-07-29,W01,267.011,吨
2025-07-29,W02,340.172,吨
2025-07-29,W03,102.998,吨
2025-07-29,W04,4515.567,件
2025-07-29,W05,7271.711,平方米
2025-07-29,W06,258.99,台
2025-07-29,W07,563.633,吨蒸汽
2025-07-29,W08,11609.64,件
2025-07-30,W01,263.064,吨
2025-07-30,W02,328.627,吨
2025-07-30,W03,112.827,吨
2025-07-30,W04,3897.436,件
2025-07-30,W05,7075.438,平方米
2025-07-30,W06,275.903,台
2025-07-30,W07,513.453,吨蒸汽
2025-07-30,W08,10507.513,件
2025-07-31,W01,290.109,吨
2025-07-31,W02,336.368,吨
2025-07-31,W03,108.913,吨
2025-07-31,W04,4538.295,件
2025-07-31,W05,7302.023,平方米
2025-07-31,W06,283.014,台
2025-07-31,W07,615.945,吨蒸汽
2025-07-31,W08,10167.802,件
2025-08-01,W01,305.676,吨
2025-08-01,W02,342.552,吨
2025-08-01,W03,111.64,吨
2025-08-01,W04,4409.653,件
2025-08-01,W05,7171.632,平方米
2025-08-01,W06,303.286,台
2025-08-01,W07,543.478,吨蒸汽
2025-08-01,W08,10901.748,件
2025-08-02,W01,284.787,吨
2025-08-02,W02,327.112,吨
2025-08-02,W03,103.132,吨
2025-08-02,W04,2843.688,件
2025-08-02,W05,4501.149,平方米
2025-08-02,W06,170.99,台
2025-08-02,W07,610.465,吨蒸汽
2025-08-02,W08,6265.43,件
2025-08-03,W01,263.144,吨
2025-08-03,W02,327.048,吨
2025-08-03,W03,100.722,吨
2025-08-03,W04,881.167,件
2025-08-03,W05,1450.999,平方米
2025-08-03,W06,57.902,台
2025-08-03,W07,625.558,吨蒸汽
2025-08-03,W08,2122.134,件
2025-08-04,W01,302.564,吨
2025-08-04,W02,363.706,吨
2025-08-04,W03,110.664,吨
2025-08-04,W04,4174.622,件
2025-08-04,W05,7689.696,平方米
2025-08-04,W06,272.498,台
2025-08-04,W07,578.751,吨蒸汽
2025-08-04,W08,10617.862,件
2025-08-05,W01,286.767,吨
2025-08-05,W02,329.637,吨
2025-08-05,W03,97.552,吨
2025-08-05,W04,4133.625,件
2025-08-05,W05,7173.769,平方米
2025-08-05,W06,285.848,台
2025-08-05,W07,588.798,吨蒸汽
2025-08-05,W08,11008.678,件
2025-08-06,W01,274.061,吨
2025-08-06,W02,357.136,吨
2025-08-06,W03,101.618,吨
2025-08-06,W04,5122.093,件
2025-08-06,W05,6495.055,平方米
2025-08-06,W06,278.71,台
2025-08-06,W07,562.934,吨蒸汽
2025-08-06,W08,10552.703,件
2025-08-07,W01,261.492,吨
2025-08-07,W02,391.088,吨
2025-08-07,W03,103.371,吨
2025-08-07,W04,4681.579,件
2025-08-07,W05,6787.191,平方米
2025-08-07,W06,271.272,台
2025-08-07,W07,580.108,吨蒸汽
2025-08-07,W08,10590.581,件
2025-08-08,W01,306.026,吨
2025-08-08,W02,346.615,吨
2025-08-08,W03,108.356,吨
2025-08-08,W04,4756.4,件
2025-08-08,W05,7526.174,平方米
2025-08-08,W06,284.491,台
2025-08-08,W07,548.357,吨蒸汽
2025-08-08,W08,10427.86,件
2025-08-09,W01,252.666,吨
2025-08-09,W02,378.683,吨
2025-08-09,W03,96.638,吨
2025-08-09,W04,2750.444,件
2025-08-09,W05,4491.881,平方米
2025-08-09,W06,179.062,台
2025-08-09,W07,544.462,吨蒸汽
2025-08-09,W08,6604.66,件
2025-08-10,W01,265.691,吨
2025-08-10,W02,332.2,吨
2025-08-10,W03,99.313,吨
2025-08-10,W04,885.595,件
2025-08-10,W05,1405.536,平方米
2025-08-10,W06,53.352,台
2025-08-10,W07,486.06,吨蒸汽
2025-08-10,W08,2203.587,件
2025-08-11,W01,279.673,吨
2025-08-11,W02,367.528,吨
2025-08-11,W03,96.321,吨
2025-08-11,W04,4574.953,件
2025-08-11,W05,7142.932,平方米
2025-08-11,W06,285.374,台
2025-08-11,W07,592.906,吨蒸汽
2025-08-11,W08,9819.57,件
2025-08-12,W01,280.98,吨
2025-08-12,W02,378.8,吨
2025-08-12,W03,96.11,吨
2025-08-12,W04,4320.061,件
2025-08-12,W05,7502.808,平方米
2025-08-12,W06,262.296,台
2025-08-12,W07,554.37,吨蒸汽
2025-08-12,W08,10346.687,件
2025-08-13,W01,288.169,吨
2025-08-13,W02,378.867,吨
2025-08-13,W03,99.952,吨
2025-08-13,W04,4816.154,件
2025-08-13,W05,7267.721,平方米
2025-08-13,W06,270.433,台
2025-08-13,W07,554.121,吨蒸汽
2025-08-13,W08,10808.713,件
2025-08-14,W01,275.656,吨
2025-08-14,W02,350.66,吨
2025-08-14,W03,93.126,吨
2025-08-14,W04,4518.087,件
2025-08-14,W05,7535.174,平方米
2025-08-14,W06,289.015,台
