record_date,workshop_code,energy_code,consumption,unit,unit_price,cost,record_status,avg_temperature,data_source,is_production_day
2025-04-21,W05,E01,22877.552,kWh,0.6629,15164.39,正常,18.26,MES,1
2025-12-17,W07,E02,23584.021,m³,3.4042,80284.64,正常,-5.04,MES,1
2024-10-02,W04,E05,1412.481,m³,0.2806,396.35,停产,20.03,MES,0
2025-04-06,W01,E05,3084.894,m³,0.2816,868.71,正常,14.26,MES,1
2025-05-23,W01,E01,42626.009,kWh,0.662,28216.83,正常,22.04,MES,1
2024-02-23,W06,E05,4195.086,m³,0.2855,1197.76,正常,0.06,MES,1
2024-03-14,W07,E01,8369.711,kWh,0.6862,5743.33,正常,6.04,MES,1
2024-04-05,W03,E01,22400.227,kWh,0.668,14962.35,正常,18.24,MES,1
2025-02-25,W08,E05,1536.501,m³,0.2877,441.99,正常,0.19,MES,1
2024-02-20,W01,E01,44288.828,kWh,0.6903,30574.36,正常,-2.45,MES,1
2025-08-18,W03,E01,30424.149,kWh,0.6619,20138.97,正常,28.3,MES,1
2024-11-07,W01,E01,41584.974,kWh,0.6696,27847.12,正常,7.11,MES,1
2024-12-19,W04,E04,63.095,m³,4.0794,257.39,正常,-1.58,MES,1
2025-09-07,W04,E01,6539.376,kWh,0.6693,4376.84,低负荷,21.69,MES,1
2025-05-11,W07,E02,14732.443,m³,3.4507,50837.31,正常,19.69,MES,1
2024-12-02,W04,E01,21889.863,kWh,0.6774,14828.89,正常,-3.29,MES,1
2024-10-01,W07,E02,16410.486,m³,3.5297,57923.66,正常,15.24,MES,1
2024-09-07,W02,E03,39.243,t,224.1325,8795.53,正常,22.08,MES,1
2025-09-03,W07,E04,978.856,m³,4.0361,3950.74,正常,22.02,MES,1
2025-12-03,W01,E05,3454.047,m³,0.2795,965.54,正常,2.62,MES,1
2025-03-21,W07,E04,883.246,m³,4.0765,3600.55,正常,3.92,MES,1
2024-07-27,W05,E03,14.702,t,221.4298,3255.57,低负荷,26.99,MES,1
2024-03-18,W07,E02,18104.507,m³,3.3852,62149.52,正常,9.72,MES,1
2024-03-09,W02,E01,34180.309,kWh,0.6811,23281.08,正常,6.27,MES,1
2024-04-23,W02,E01,31232.065,kWh,0.6913,21591.06,正常,17.86,MES,1
2025-09-19,W05,E02,694.669,m³,3.4202,2375.9,正常,18.67,MES,1
2025-02-01,W06,E05,897.249,m³,0.2833,254.16,停产,-0.41,MES,0
2025-10-29,W01,E04,261.129,m³,4.0991,1070.4,正常,15.03,MES,1
2024-05-26,W06,E05,1356.511,m³,0.2769,375.62,低负荷,22.7,MES,1
2025-08-18,W07,E06,176.912,kg,7.9612,1408.43,正常,28.3,MES,1
2024-01-29,W07,E02,22236.436,m³,3.3857,75286.15,正常,-7.36,MES,1
2024-09-06,W07,E04,856.439,m³,4.1853,3584.48,正常,23.41,MES,1
2025-11-18,W07,E06,182.56,kg,7.8433,1431.88,正常,9.62,MES,1
2024-10-18,W02,E03,45.644,t,222.8515,10171.79,正常,16.26,MES,1
2025-03-14,W01,E01,44154.477,kWh,0.6725,29693.49,正常,11.48,MES,1
2025-11-28,W01,E04,280.895,m³,4.1487,1165.34,正常,5.32,MES,1
2025-07-04,W02,E03,35.339,t,220.0419,7776.07,正常,27.08,MES,1
2024-09-24,W02,E01,39374.829,kWh,0.6715,26439.25,正常,22.67,MES,1
2024-02-14,W07,E06,171.318,kg,7.9194,1356.73,正常,-0.82,MES,1
2025-10-31,W02,E03,42.491,t,217.5715,9244.73,正常,9.71,MES,1
2024-05-19,W05,E04,162.851,m³,4.1544,676.55,低负荷,18.23,MES,1
2025-05-28,W05,E02,739.599,m³,3.4232,2531.8,正常,20.61,MES,1
2024-05-12,W04,E04,20.422,m³,4.1818,85.4,低负荷,17.68,MES,1
2025-05-06,W01,E04,255.371,m³,4.0042,1022.55,正常,23.52,MES,1
2024-11-16,W07,E04,875.482,m³,4.0964,3556.33,正常,9.03,MES,1
2024-08-22,W01,E05,3222.113,m³,0.2767,891.42,正常,27.18,MES,1
2025-10-10,W03,E01,26447.221,kWh,0.6767,17896.65,正常,17.67,MES,1
2024-10-24,W05,E02,853.475,m³,3.4347,2931.41,正常,13.6,MES,1
2025-08-26,W01,E04,273.551,m³,4.1054,1123.03,正常,28.08,MES,1
2025-12-06,W06,E01,8777.849,kWh,0.6702,5882.95,低负荷,-2.86,MES,1
2024-11-01,W02,E02,7173.779,m³,3.4069,24440.37,正常,4.03,MES,1
2025-10-27,W06,E01,11533.657,kWh,0.6705,7733.03,正常,12.71,MES,1
2024-02-06,W03,E01,26671.479,kWh,0.69,18166.97,正常,-2.27,MES,1
2025-05-21,W06,E05,4270.842,m³,0.2806,1198.28,正常,19.94,MES,1
2025-02-16,W05,E01,8849.073,kWh,0.6782,6001.68,低负荷,3.62,MES,1
2024-03-27,W02,E03,44.439,t,217.4962,9665.3,正常,12.87,MES,1
2024-12-07,W07,E01,9271.689,kWh,0.6945,6439.19,正常,-1.02,MES,1
2025-10-01,W01,E02,8735.401,m³,3.3427,29200.16,正常,9.97,MES,1
2025-12-03,W01,E04,251.925,m³,4.1148,1036.62,正常,2.62,MES,1
2025-09-24,W07,E04,884.918,m³,4.0533,3586.88,正常,22.16,MES,1
2024-07-09,W07,E01,9314.548,kWh,0.6729,6267.6,正常,26.48,MES,1
2024-09-27,W02,E04,177.463,m³,4.0495,718.64,正常,19.57,MES,1
2024-04-10,W01,E05,3256.761,m³,0.2741,892.7,正常,15.84,MES,1
2025-12-30,W01,E02,13949.749,m³,3.5059,48906.26,正常,-7.12,MES,1
2024-08-17,W04,E01,15467.773,kWh,0.6643,10275.35,低负荷,28.9,MES,1
2024-11-02,W01,E02,11653.951,m³,3.4367,40050.88,正常,3.42,MES,1
2024-07-27,W05,E02,491.539,m³,3.4856,1713.32,低负荷,26.99,MES,1
2024-03-14,W05,E04,418.703,m³,4.1235,1726.54,正常,6.04,MES,1
2024-04-28,W04,E04,22.488,m³,4.1881,94.18,低负荷,18.36,MES,1
2024-05-21,W02,E01,36163.228,kWh,0.6602,23873.17,正常,20.43,MES,1
2025-03-10,W03,E02,9637.11,m³,3.3726,32502.22,正常,4.99,MES,1
2024-10-25,W08,E01,5143.905,kWh,0.6713,3453.06,正常,12.48,MES,1
2025-08-14,W05,E03,20.491,t,220.8773,4525.99,正常,29.01,MES,1
2025-12-04,W05,E02,1263.594,m³,3.419,4320.19,正常,0.95,MES,1
2025-09-27,W02,E01,40673.505,kWh,0.6746,27439.12,正常,22.54,MES,1
2024-11-16,W05,E01,16711.888,kWh,0.6815,11388.72,低负荷,9.03,MES,1
2024-08-31,W06,E01,10416.805,kWh,0.6795,7078.61,低负荷,25.51,MES,1
2024-02-10,W05,E02,316.311,m³,3.4898,1103.87,停产,-1.35,MES,0
2025-11-10,W06,E05,4365.041,m³,0.281,1226.42,正常,-1.25,MES,1
2025-10-26,W03,E03,29.235,t,224.7958,6571.85,正常,12.79,MES,1
2024-03-20,W07,E04,942.648,m³,4.1727,3933.42,正常,10.47,MES,1
2024-10-07,W01,E05,3119.846,m³,0.2852,889.82,正常,11.35,MES,1
2025-02-08,W05,E01,16938.878,kWh,0.6731,11400.73,低负荷,-4.03,MES,1
2024-07-30,W01,E05,3156.174,m³,0.2702,852.65,正常,34.45,MES,1
2025-01-06,W07,E04,930.536,m³,4.1144,3828.64,正常,-6.05,MES,1
2025-04-05,W03,E02,7274.417,m³,3.421,24885.75,正常,18.67,MES,1
2025-03-12,W02,E03,45.113,t,218.8174,9871.5,正常,3.76,MES,1
2024-07-04,W03,E03,23.896,t,223.8925,5350.18,正常,28.07,MES,1
2025-12-01,W05,E03,30.745,t,215.5163,6626.03,正常,-2.91,MES,1
2024-03-24,W03,E02,9174.822,m³,3.5355,32437.79,正常,8.1,MES,1
2024-09-04,W02,E03,37.627,t,217.7964,8194.96,正常,21.42,MES,1
2024-02-10,W02,E03,46.327,t,222.6121,10312.84,正常,-1.35,MES,1
2024-11-20,W01,E05,3075.366,m³,0.2771,852.18,正常,6.07,MES,1
2024-12-28,W02,E02,7767.874,m³,3.417,26542.72,正常,-3.04,MES,1
2024-02-08,W02,E04,170.975,m³,4.1113,702.93,正常,-4.7,MES,1
2025-02-26,W05,E03,30.495,t,219.0474,6679.79,正常,-2.87,MES,1
2025-11-13,W08,E05,1473.272,m³,0.2834,417.52,正常,6.36,MES,1
2025-05-02,W03,E03,23.547,t,219.2227,5161.99,正常,17.58,MES,1
2024-02-18,W08,E05,416.504,m³,0.2827,117.76,低负荷,-4.68,MES,1
2024-09-26,W06,E01,12923.951,kWh,0.6813,8805.6,正常,19.9,MES,1
2024-11-28,W04,E04,57.139,m³,4.2532,243.03,正常,4.32,MES,1
2024-12-24,W07,E01,10214.802,kWh,0.668,6823.1,正常,-5.43,MES,1
2024-06-29,W08,E05,929.363,m³,0.2775,257.93,低负荷,24.81,MES,1
2024-08-23,W04,E04,58.507,m³,4.0953,239.6,正常,25.67,MES,1
2024-05-23,W05,E01,19802.461,kWh,0.6702,13272.06,正常,19.94,MES,1
2025-06-21,W02,E03,36.072,t,217.5233,7846.51,正常,21.87,MES,1
2024-12-08,W02,E02,7988.036,m³,3.503,27981.83,正常,3.88,MES,1
2024-08-17,W06,E05,2863.735,m³,0.2785,797.66,低负荷,28.9,MES,1
2024-10-08,W02,E03,42.116,t,215.2955,9067.44,正常,15.09,MES,1
2024-07-17,W06,E01,15541.915,kWh,0.6911,10741.22,正常,30.58,MES,1
2024-01-29,W01,E04,286.842,m³,4.1401,1187.56,正常,-7.36,MES,1
2025-05-11,W03,E01,25802.516,kWh,0.692,17855.02,正常,19.69,MES,1
2025-09-10,W07,E02,14030.82,m³,3.3904,47569.63,正常,19.98,MES,1
2024-06-20,W06,E01,13386.635,kWh,0.6835,9150.17,正常,26.61,MES,1
2024-10-30,W07,E01,8586.298,kWh,0.6896,5920.86,正常,14.88,MES,1
2025-06-14,W07,E01,10147.901,kWh,0.6788,6888.03,正常,26.18,MES,1
2024-10-19,W07,E04,893.533,m³,4.1216,3682.75,正常,15.47,MES,1
2024-11-19,W02,E01,36559.407,kWh,0.6745,24658.17,正常,3.4,MES,1
2024-06-26,W02,E02,4669.406,m³,3.4313,16022.04,正常,25.91,MES,1
2025-02-11,W04,E04,62.367,m³,4.0365,251.75,正常,-2.96,MES,1
2024-06-23,W06,E01,3893.209,kWh,0.6862,2671.68,低负荷,26.31,MES,1
2025-06-12,W03,E02,7208.846,m³,3.4547,24904.5,正常,26.01,MES,1
2025-06-08,W05,E02,267.462,m³,3.4351,918.76,低负荷,24.76,MES,1
2024-07-03,W05,E02,639.7,m³,3.4143,2184.13,正常,25.71,MES,1
2024-10-05,W05,E03,6.579,t,215.6182,1418.5,停产,15.36,MES,0
2024-08-02,W08,E01,6574.548,kWh,0.6842,4498.32,正常,23.68,MES,1
2024-04-14,W02,E02,5341.279,m³,3.5442,18930.45,正常,17.46,MES,1
2025-05-06,W07,E06,185.069,kg,7.667,1418.92,正常,23.52,MES,1
2024-08-16,W06,E05,4321.098,m³,0.2759,1192.19,正常,26.65,MES,1
2025-08-06,W08,E05,1466.455,m³,0.2886,423.23,正常,31.25,MES,1
2024-09-24,W01,E01,43933.292,kWh,0.6858,30127.5,正常,22.67,MES,1
2024-05-23,W08,E01,4788.57,kWh,0.6825,3268.24,正常,19.94,MES,1
2025-03-03,W04,E04,63.231,m³,4.1692,263.62,正常,6.08,MES,1
2025-10-04,W05,E03,6.663,t,224.7089,1497.29,停产,13.72,MES,0
2024-08-31,W02,E02,4609.686,m³,3.4563,15932.24,正常,25.51,MES,1
2024-03-25,W05,E03,24.88,t,227.5258,5660.87,正常,12.7,MES,1
2025-03-18,W03,E03,34.012,t,218.8813,7444.61,正常,9.96,MES,1
2024-09-01,W03,E02,6760.78,m³,3.471,23466.81,正常,19.93,MES,1
2024-08-30,W04,E05,5477.381,m³,0.282,1544.53,正常,26.45,MES,1
2024-12-16,W05,E03,30.567,t,215.5844,6589.67,正常,1.83,MES,1
2024-01-27,W02,E03,53.124,t,226.1773,12015.37,正常,-5.07,MES,1
2025-12-04,W02,E03,53.4,t,217.392,11608.74,正常,0.95,MES,1
2025-04-28,W08,E01,5244.733,kWh,0.677,3550.49,正常,13.77,MES,1
2025-08-08,W07,E06,191.863,kg,7.6861,1474.69,正常,26.96,MES,1
2024-05-02,W06,E05,823.232,m³,0.2733,224.98,停产,19.64,MES,0
2024-10-16,W07,E04,946.36,m³,4.0903,3870.92,正常,15.27,MES,1
2024-05-15,W01,E05,3142.28,m³,0.2857,897.88,正常,20.98,MES,1
2024-11-30,W04,E01,12951.933,kWh,0.6804,8789.14,低负荷,7.76,MES,1
2025-07-02,W03,E02,7560.481,m³,3.3986,25695.32,正常,24.6,MES,1
2024-10-04,W05,E04,108.149,m³,4.1488,448.69,停产,13.82,MES,0
2025-03-16,W07,E06,166.553,kg,7.733,1287.95,正常,8.06,MES,1
2024-09-14,W08,E01,3763.144,kWh,0.6708,2524.42,低负荷,15.96,MES,1
2024-04-17,W05,E03,27.067,t,222.6191,6025.63,正常,11.8,MES,1
2024-07-11,W05,E03,21.894,t,220.5373,4828.43,正常,25.89,MES,1
2024-02-28,W07,E01,8967.19,kWh,0.6938,6221.42,正常,2.89,MES,1
2024-06-20,W05,E01,24419.725,kWh,0.668,16312.95,正常,26.61,MES,1
2025-01-03,W04,E05,6074.247,m³,0.2728,1657.03,正常,-6.22,MES,1
2025-07-25,W01,E05,3411.178,m³,0.2742,935.35,正常,28.47,MES,1
2025-02-21,W07,E04,959.099,m³,4.0077,3843.77,正常,-0.7,MES,1
2024-05-06,W04,E05,5917.584,m³,0.2842,1681.96,正常,19.38,MES,1
2025-06-17,W05,E03,22.762,t,218.488,4973.22,正常,24.64,MES,1
2024-09-27,W02,E02,5337.839,m³,3.4604,18470.98,正常,19.57,MES,1
2025-04-26,W02,E04,193.482,m³,4.1768,808.15,正常,16.49,MES,1
2024-01-26,W03,E03,37.163,t,218.9283,8135.95,正常,-13.2,MES,1
2025-12-28,W05,E03,12.116,t,221.3742,2682.09,低负荷,-1.48,MES,1
2024-10-25,W04,E01,18564.485,kWh,0.6871,12755.77,正常,12.48,MES,1
2025-07-01,W02,E02,4968.511,m³,3.343,16609.96,正常,31.09,MES,1
2024-08-18,W04,E01,7483.985,kWh,0.6642,4971.02,低负荷,22.92,MES,1
2024-03-13,W01,E01,39784.881,kWh,0.6641,26420.35,正常,1.78,MES,1
2025-08-15,W01,E05,3017.526,m³,0.2764,834.03,正常,26.88,MES,1
2025-03-11,W01,E02,10653.73,m³,3.4216,36453.01,正常,8.61,MES,1
2024-03-19,W05,E04,432.336,m³,4.0783,1763.19,正常,9.68,MES,1
2025-06-25,W02,E03,35.658,t,224.7272,8013.29,正常,28.17,MES,1
2024-05-13,W05,E03,22.037,t,224.3123,4943.12,正常,24.51,MES,1
2025-11-15,W07,E06,165.476,kg,7.8596,1300.57,正常,7.78,MES,1
2024-06-02,W07,E01,9210.984,kWh,0.6661,6135.51,正常,25.87,MES,1
2025-02-12,W01,E02,12993.294,m³,3.5021,45503.24,正常,-2.62,MES,1
2024-06-15,W02,E02,4588.581,m³,3.458,15867.22,正常,30.5,MES,1
2025-09-26,W01,E02,7167.646,m³,3.4659,24842.41,正常,20.5,MES,1
2025-05-12,W08,E01,5121.996,kWh,0.6821,3493.56,正常,19.65,MES,1
2024-06-11,W02,E02,4549.374,m³,3.3899,15422.04,正常,23.31,MES,1
2025-04-20,W05,E03,8.767,t,221.281,1939.96,低负荷,9.45,MES,1
2024-01-07,W03,E02,12322.201,m³,3.4501,42512.66,正常,-2.45,MES,1
2024-04-24,W05,E01,21139.31,kWh,0.6898,14582.26,正常,9.47,MES,1
2025-05-04,W01,E02,7509.426,m³,3.4844,26165.52,正常,22.87,MES,1
2025-05-27,W03,E02,7165.881,m³,3.516,25195.39,正常,19.45,MES,1
2024-10-27,W06,E05,1365.371,m³,0.2793,381.3,低负荷,18.93,MES,1
2025-04-13,W08,E01,1676.972,kWh,0.6961,1167.34,低负荷,16.94,MES,1
2025-05-27,W04,E01,18625.713,kWh,0.6833,12727.58,正常,19.45,MES,1
2025-12-16,W05,E03,32.443,t,219.1172,7108.72,正常,-2.34,MES,1
2025-02-24,W07,E02,22132.274,m³,3.4205,75704.01,正常,-1.62,MES,1
2025-01-08,W04,E04,61.748,m³,4.0785,251.84,正常,-6.83,MES,1
2024-06-06,W01,E04,283.165,m³,4.1708,1181.02,正常,26.89,MES,1
2024-03-28,W05,E01,22889.215,kWh,0.6912,15820.11,正常,8.57,MES,1
2025-05-02,W02,E01,31520.908,kWh,0.691,21781.49,正常,17.58,MES,1
2025-01-19,W01,E02,12518.99,m³,3.4217,42836.56,正常,-5.53,MES,1
2024-04-17,W06,E01,12252.019,kWh,0.6693,8200.76,正常,11.8,MES,1
2024-08-27,W03,E03,25.281,t,217.3699,5495.26,正常,28.72,MES,1
2025-03-14,W08,E05,1399.001,m³,0.2778,388.7,正常,11.48,MES,1
2024-12-18,W03,E02,13196.828,m³,3.4648,45724.51,正常,-3.63,MES,1
2024-07-04,W05,E04,444.313,m³,4.0826,1813.94,正常,28.07,MES,1
2025-05-14,W02,E04,189.223,m³,4.0974,775.31,正常,19.25,MES,1
2025-03-03,W04,E05,5435.792,m³,0.2774,1507.87,正常,6.08,MES,1
2024-03-31,W02,E04,170.84,m³,4.0264,687.86,正常,7.04,MES,1
2025-08-21,W02,E02,4495.651,m³,3.4813,15650.57,正常,27.3,MES,1
2025-09-12,W04,E05,5926.526,m³,0.2815,1668.05,正常,25.67,MES,1
2025-12-07,W02,E02,8307.629,m³,3.4222,28430.41,正常,-5.41,MES,1
2024-04-30,W01,E01,39753.503,kWh,0.6834,27169.01,正常,14.46,MES,1
2025-02-13,W05,E03,28.947,t,221.8609,6422.19,正常,0.37,MES,1
2024-01-08,W08,E05,1484.809,m³,0.2784,413.4,正常,-6.6,MES,1
2025-10-08,W03,E03,29.31,t,220.5035,6462.93,正常,16.25,MES,1
2024-08-09,W05,E01,27283.481,kWh,0.6746,18404.66,正常,22.39,MES,1
2025-11-12,W05,E03,28.987,t,221.3739,6417.03,正常,8.54,MES,1
2024-11-25,W08,E05,1477.812,m³,0.2835,419.02,正常,11.59,MES,1
2024-01-02,W07,E06,195.008,kg,7.7509,1511.49,正常,-6.36,MES,1
2024-07-12,W02,E02,4677.004,m³,3.4816,16283.62,正常,29.83,MES,1
2025-09-21,W04,E01,6601.62,kWh,0.681,4495.6,低负荷,21.34,MES,1
2025-01-03,W05,E01,23340.817,kWh,0.6814,15903.47,正常,-6.22,MES,1
2024-11-01,W02,E04,168.891,m³,4.1516,701.17,正常,4.03,MES,1
2025-08-15,W03,E02,7396.916,m³,3.4375,25426.77,正常,26.88,MES,1
2025-02-10,W08,E01,5433.474,kWh,0.6965,3784.36,正常,-4.67,MES,1
2025-01-29,W04,E04,12.638,m³,4.1216,52.09,停产,-4.2,MES,0
2025-09-09,W02,E01,37833.828,kWh,0.6708,25378.73,正常,24.21,MES,1
2025-04-29,W06,E01,11831.082,kWh,0.6945,8216.8,正常,19.74,MES,1
2025-06-27,W01,E02,6463.76,m³,3.4616,22374.81,正常,25.29,MES,1
2025-05-28,W07,E04,883.789,m³,4.1229,3643.75,正常,20.61,MES,1
2024-04-24,W07,E02,16167.128,m³,3.3874,54764.09,正常,9.47,MES,1
2024-02-18,W02,E02,7657.53,m³,3.5051,26840.7,正常,-4.68,MES,1
2025-08-02,W04,E04,45.608,m³,4.1093,187.42,低负荷,25.78,MES,1
2024-05-14,W03,E01,26278.716,kWh,0.6879,18076.01,正常,22.96,MES,1
2024-06-21,W01,E05,3545.051,m³,0.2866,1016.08,正常,24.18,MES,1
2024-06-01,W05,E03,14.184,t,220.8525,3132.58,低负荷,24.16,MES,1
2025-08-02,W03,E03,24.66,t,219.8548,5421.73,正常,25.78,MES,1
2025-12-02,W08,E05,1452.687,m³,0.2816,409.14,正常,-0.43,MES,1
2025-03-01,W01,E02,10000.512,m³,3.4015,34017.21,正常,7.3,MES,1
2025-03-22,W02,E03,47.212,t,221.2539,10445.86,正常,6.15,MES,1
2025-06-05,W08,E01,5782.38,kWh,0.6624,3830.09,正常,23.51,MES,1
2024-04-01,W06,E01,11121.241,kWh,0.6808,7571.53,正常,15.32,MES,1
2024-06-30,W03,E01,28095.795,kWh,0.6966,19571.41,正常,27.86,MES,1
2024-08-10,W01,E05,3221.55,m³,0.2755,887.5,正常,27.87,MES,1
2025-09-27,W04,E01,14086.928,kWh,0.6912,9737.29,低负荷,22.54,MES,1
2024-08-28,W05,E03,21.392,t,222.6418,4762.86,正常,30.49,MES,1
2025-02-23,W07,E06,172.045,kg,7.804,1342.64,正常,5.04,MES,1
2024-08-06,W03,E01,29750.595,kWh,0.7032,20920.31,正常,27.53,MES,1
2025-10-24,W04,E01,17667.689,kWh,0.6701,11838.94,正常,14.23,MES,1
2024-09-11,W02,E04,167.968,m³,4.1136,690.95,正常,19.63,MES,1
2025-08-31,W01,E05,3303.7,m³,0.2719,898.19,正常,31.27,MES,1
2024-04-10,W03,E03,28.38,t,219.7956,6237.8,正常,15.84,MES,1
2025-06-07,W01,E01,42023.365,kWh,0.6929,29119.28,正常,24.76,MES,1
2025-07-11,W08,E01,6605.848,kWh,0.6852,4526.24,正常,28.03,MES,1
2025-09-07,W08,E05,413.565,m³,0.2797,115.67,低负荷,21.69,MES,1
2024-06-17,W02,E03,33.611,t,219.0834,7363.52,正常,26.5,MES,1
2024-11-21,W02,E01,38704.686,kWh,0.6946,26884.27,正常,6.29,MES,1
2025-02-16,W01,E04,241.808,m³,4.0445,977.99,正常,3.62,MES,1
2024-02-26,W01,E02,12528.367,m³,3.3452,41909.77,正常,2.6,MES,1
2025-05-12,W03,E03,25.297,t,220.6271,5581.13,正常,19.65,MES,1
2024-07-26,W01,E02,7296.533,m³,3.4447,25134.46,正常,26.29,MES,1
2025-03-22,W05,E04,311.479,m³,4.1074,1279.36,低负荷,6.15,MES,1
2024-07-22,W03,E01,29178.889,kWh,0.6511,18997.35,正常,25.19,MES,1
2024-01-22,W05,E02,1227.364,m³,3.3897,4160.38,正常,-5.56,MES,1
2024-02-26,W07,E06,182.78,kg,7.9703,1456.81,正常,2.6,MES,1
2024-02-25,W01,E02,11217.643,m³,3.4714,38941.31,正常,0.04,MES,1
2024-07-18,W08,E05,1332.523,m³,0.2823,376.21,正常,26.39,MES,1
2024-11-17,W07,E01,8468.457,kWh,0.6844,5795.66,正常,5.95,MES,1
2024-07-18,W01,E01,46547.652,kWh,0.6652,30962.02,正常,26.39,MES,1
2025-09-12,W06,E01,11299.224,kWh,0.6807,7691.32,正常,25.67,MES,1
2024-06-09,W08,E01,1079.019,kWh,0.6814,735.2,停产,28.18,MES,0
2024-04-29,W02,E04,176.183,m³,3.926,691.7,正常,16.95,MES,1
2025-04-29,W03,E03,30.514,t,220.5397,6729.56,正常,19.74,MES,1
2024-04-11,W03,E02,7877.215,m³,3.4002,26784.41,正常,15.92,MES,1
2025-12-02,W07,E06,177.72,kg,7.819,1389.6,正常,-0.43,MES,1
2025-10-15,W01,E02,9162.932,m³,3.3921,31081.99,正常,16.19,MES,1
2025-04-18,W01,E04,246.625,m³,3.9939,985.0,正常,18.14,MES,1
2024-02-09,W05,E01,22516.462,kWh,0.6912,15562.92,正常,-7.92,MES,1
2025-11-09,W05,E02,398.837,m³,3.4515,1376.6,低负荷,9.48,MES,1
2024-06-17,W01,E05,3554.469,m³,0.2805,996.89,正常,26.5,MES,1
2025-10-23,W03,E03,30.165,t,218.8069,6600.29,正常,18.93,MES,1
2024-07-22,W02,E04,174.75,m³,4.1435,724.08,正常,25.19,MES,1
2024-12-09,W05,E01,24161.616,kWh,0.6581,15900.34,正常,-1.99,MES,1
2025-05-24,W06,E05,2873.486,m³,0.2788,801.24,低负荷,19.83,MES,1
2025-07-18,W03,E01,30682.16,kWh,0.6718,20612.75,正常,20.03,MES,1
2024-12-21,W01,E05,3250.198,m³,0.2785,905.23,正常,-1.63,MES,1
2025-05-28,W03,E02,7060.085,m³,3.4413,24295.89,正常,20.61,MES,1
2024-01-26,W01,E02,13483.871,m³,3.4385,46363.98,正常,-13.2,MES,1
2025-09-18,W05,E04,421.826,m³,4.0808,1772.3,正常,19.95,MES,1
2024-01-03,W07,E02,20899.126,m³,3.4041,71141.92,正常,-6.16,MES,1
2024-03-15,W07,E02,19744.671,m³,3.4847,68804.56,正常,4.95,MES,1
2025-05-05,W07,E06,170.841,kg,7.8541,1341.8,正常,17.23,MES,1
2024-04-22,W07,E04,971.348,m³,4.012,3897.07,正常,15.69,MES,1
2024-05-23,W03,E03,29.151,t,217.1914,6331.24,正常,19.94,MES,1
2024-05-03,W02,E03,34.541,t,218.9268,7562.04,正常,17.93,MES,1
2025-01-31,W07,E01,9015.164,kWh,0.7017,6326.05,正常,-2.16,MES,1
2024-01-26,W08,E05,1264.911,m³,0.2853,360.89,正常,-13.2,MES,1
2025-12-24,W07,E06,184.84,kg,7.7279,1428.44,正常,-3.0,MES,1
2025-09-10,W01,E02,7908.249,m³,3.4454,26814.22,正常,19.98,MES,1
2024-05-28,W04,E05,5288.149,m³,0.2806,1483.66,正常,23.4,MES,1
2025-02-08,W06,E01,8450.634,kWh,0.689,5822.27,低负荷,-4.03,MES,1
2025-07-22,W02,E03,35.862,t,220.591,7910.86,正常,24.82,MES,1
2024-12-19,W08,E05,1541.279,m³,0.277,426.94,正常,-1.58,MES,1
2025-01-08,W02,E03,50.963,t,215.6965,10992.63,正常,-6.83,MES,1
2024-09-21,W06,E01,8087.731,kWh,0.6649,5377.78,低负荷,22.45,MES,1
2025-07-23,W04,E04,60.329,m³,4.0887,246.67,正常,25.56,MES,1
2024-06-26,W03,E02,6751.227,m³,3.3895,22882.97,正常,25.91,MES,1
2025-08-27,W05,E02,689.744,m³,3.4938,2409.8,正常,22.97,MES,1
2024-10-21,W07,E02,15509.938,m³,3.4188,53025.72,正常,11.69,MES,1
2024-09-06,W04,E04,69.195,m³,4.0538,280.51,正常,23.41,MES,1
2025-01-04,W04,E05,3734.227,m³,0.2861,1068.33,低负荷,-4.7,MES,1
2024-03-04,W06,E05,4430.917,m³,0.2831,1254.5,正常,7.52,MES,1
2024-02-05,W08,E05,1302.601,m³,0.2835,369.28,正常,-0.96,MES,1
2025-07-08,W01,E05,3408.652,m³,0.2821,961.64,正常,26.97,MES,1
2024-04-07,W07,E02,14062.553,m³,3.4504,48521.23,正常,11.39,MES,1
2024-07-19,W06,E05,4574.43,m³,0.2768,1266.35,正常,29.56,MES,1
2025-11-18,W02,E03,50.646,t,217.1455,10997.63,正常,9.62,MES,1
2025-07-13,W07,E01,11440.993,kWh,0.6784,7761.29,正常,26.73,MES,1
2025-10-07,W05,E01,5787.004,kWh,0.6702,3878.57,停产,14.72,MES,0
2024-02-19,W02,E03,51.787,t,214.7746,11122.46,正常,1.07,MES,1
2025-12-28,W03,E03,35.661,t,219.3904,7823.58,正常,-1.48,MES,1
2025-12-24,W03,E01,29742.162,kWh,0.6802,20230.33,正常,-3.0,MES,1
2025-02-28,W07,E01,8902.492,kWh,0.6673,5940.26,正常,-5.07,MES,1
2025-11-28,W05,E01,25102.275,kWh,0.6901,17324.07,正常,5.32,MES,1
2024-03-27,W04,E01,17573.306,kWh,0.6855,12046.04,正常,12.87,MES,1
2025-09-23,W01,E04,295.149,m³,4.0804,1204.34,正常,21.81,MES,1
2024-09-28,W07,E02,12930.052,m³,3.4464,43995.41,正常,23.63,MES,1
2024-01-08,W02,E01,43425.207,kWh,0.6804,29547.79,正常,-6.6,MES,1
2025-07-25,W03,E02,6296.546,m³,3.4667,21828.32,正常,28.47,MES,1
