record_date,workshop_code,workshop_name,energy_code,energy_name,consumption,unit,unit_price,cost,output_qty,output_unit,avg_temperature,record_status,data_source
2025-09-19,W04,机加工,E05,压缩空气,6121.844,m³,0.278,1701.76,3792.372,件,18.67,正常,MES
2024-10-29,W03,热处理车间,E03,蒸汽,29.107,t,224.471,6533.69,101.58,吨,14.94,正常,MES
2025-04-25,W04,机加工车间,E05,压缩空气,5131.934,m³,0.2767,1419.88,4524.521,件,16.35,正常,MES
2024-04-08,W07,动力站,E01,电力,8425.997,kWh,0.6777,5710.57,,吨蒸汽,14.33,正常,MES
2025-09-06,W07,动力站,E04,工业水,919.797,m³,4.108,3778.49,548.809,吨蒸汽,23.81,正常,MES
2025-09-04,W03,热处理车间,E02,天然气,7063.015,m³,3.4448,24330.79,100.962,吨,18.14,正常,MES
2025/12/12,W02,轧制车间,E01,电力,40577.195,kWh,0.6845,27774.78,350.89,吨,-1.45,正常,MES
2024-07-23,W04,机加工车间,E05,压缩空气,6048.352,m³,0.283,1711.6,4428.182,件,27.46,正常,MES
2024-09-14,W01,熔炼车间,E04,工业水,258.701,m³,4.0958,1059.58,277.781,吨,15.96,正常,MES
2024-09-28,W07,动力站,E04,工业水,822.676,m³,4.1872,3444.67,506.756,吨蒸汽,23.63,正常,MES
2025-11-05,W08,包装车间,E01,电力,6289.103,kWh,0.6642,4177.53,11539.497,件,7.06,正常,MES
2025-04-21,W01,熔炼车间 ,E01,电力,39846.846,kWh,0.6834,27232.04,269.4,吨,18.26,正常,MES
2024-01-28,W04,机加工车间,E01,电力,6905.828,kWh,0.6971,4813.74,775.238,件,-3.56,低负荷,MES
2025-05-08,W07,动力站,E02,天然气,13565.545,m³,3.4245,46455.5,612.055,吨蒸汽,24.03,正常,MES
2025-05-03,W07,动力站,E02,天然气,11567.975,m³,3.3934,39254.77,511.108,吨蒸汽,19.93,正常,MES
2025-09-26,W05,表面处理车间,E02,天然气,717.313,m³,3.4787,2495.3,7456.382,平方米,20.5,正常,MES
2024-10-05,W02,轧制车间,E01,电力,36618.772,kWh,0.6899,25261.71,350.054,吨,15.36,正常,MES
2024-08-25,W02,轧制车间,E04,工业水,164.674,m³,4.1264,679.52,314.484,吨,27.88,正常,MES
2025-12-13,W02,轧制车间,E01,电力,42630.437,kWh,0.6766,28841.96,315.351,吨,-4.38,正常,MES
2024-03-28,W07,动力站,E02,天然气,18570.584,m³,3.5221,65406.86,524.123,吨蒸汽,8.57,正常,MES
2024-10-20,W01,熔炼车间,E02,天燃气,8806.792,m3,3.5441,31211.83,259.613,吨,18.07,正常,MES
2025-08-21,W05,表面处理车间,E03,蒸汽,21.652,t,219.9906,4763.32,7617.582,平方米,27.3,正常,MES
2025年06月30日,W07,动力站,E02,天然气,13307.483,m³,3.4615,46063.42,562.793,吨蒸汽,25.34,正常,MES
2024-03-13,W01,熔炼车间,E05,压缩空气,3099.364,m³,0.2788,864.16,260.697,吨,1.78,正常,MES
2025-11-07,W02,轧制车间,E02,天然气,6624.626,m³,3.455,22887.96,337.998,吨,8.66,正常,MES
2024-09-03,W01,熔炼车间,E05,压缩空气,3417.577,m³,0.2787,952.45,293.097,吨,21.15,正常,MES
2024-06-02,W08,包装车间,E01,外购电,1704.753,KWH,0.6923,1180.16,2028.342,件,25.87,低负荷,MES
2024-03-12,W03,热处理车间,E03,蒸汽,33.673,t,217.9009,7337.36,95.521,吨,8.25,正常,MES
2025-01-21,W07,动力站,E04,工业水,911.872,m³,4.1449,3779.64,522.673,吨蒸汽,-5.45,正常,MES
2024-08-23 00:00:00,W03,热处理车间,E03,蒸汽,23.876,t,221.396,5285.97,99.505,吨,25.67,正常,MES
2025-01-31,W02,轧制车间,E03,蒸汽,47.169,t,218.2536,10294.91,330.47,吨,-2.16,正常,MES
2025-05-02,W06,装配车间,E01,电力,2222.809,kWh,0.6733,1496.57,16.138,台,17.58,停产,MES
2024-08-17,W03,热处理车间,E03,蒸汽,23.518,t,222.9217,5242.7,104.385,吨,28.9,正常,MES
2024-10-13,W02,轧制车间,E01,电力,34835.454,kWh,0.6701,23343.61,312.889,吨,16.61,正常,MES
2024-03-09,W06,装配车间,E05,压缩空气,,m³,0.2814,844.11,157.476,台,6.27,低负荷,MES
2024-07-26,W06,装配车间,E01,电力,13818.9,kWh,0.6857,9475.67,256.932,台,26.29,正常,MES
2024-01-09,W02,轧制车间,E04,工业水,184.01,m³,4.2138,775.39,303.111,吨,-3.89,正常,MES
2025-07-25,W07,动力站,E01,电力,10164.539,kWh,0.6823,6935.03,543.738,吨蒸汽,28.47,正常,MES
2024-09-24,W03,热处理车间,E02,天然气,6939.834,m³,3.4175,23717.1,101.23,吨,22.67,正常,MES
2024-07-18,W04,机加工车间,E01,电力,22799.484,kWh,0.677,15434.98,4207.301,件,26.39,正常,MES
2024-01-16,W03,热处理车间,E03,蒸汽,36.807,t,218.5739,8044.98,92.996,吨,-3.47,正常,MES
2024-01-18,W05,表面处理车间,E04,工业水,426.218,m³,3.9881,1699.82,6579.915,平方米,-7.66,正常,MES
2025-06-15,W02,轧制车间,,工业水,173.942,m³,4.0213,699.48,301.929,吨,24.21,正常,MES
2024-08-13,W07,动力站,E02,天然气,12713.459,m³,3.4787,44226.43,567.376,吨蒸汽,31.69,正常,MES
2025-04-25,W01,熔炼车间,E04,工业水,240.566,m³,4.066,978.14,318.23,吨,16.35,正常,MES
2025-10-03,W03,热处理车间,E02,天然气,7939.284,m³,3.4823,27647.28,94.654,吨,16.14,正常,MES
2025-07-16,W02,轧制车间,E01,电力,44687.532,kWh,0.6673,29817.77,340.923,吨,30.13,正常,MES
2025-03-14,W04,机加工车间,E04,工业水,60.94,m³,4.1073,250.3,4432.88,件,11.48,正常,MES
2025-07-05,W05,表面处理车间,E01,电力,20257.007,kWh,0.6965,14108.13,4483.154,平方米,25.11,低负荷,MES
2024-07-04,W01,熔炼车间,E01,电,52522.187,kWh,0.6749,35446.38,263.748,吨,28.07,正常,MES
2024-05-23,W05,表面处理车间,E04,工业水,408.97,m³,4.1174,1683.88,6719.773,平方米,19.94,正常,MES
2024-12-26,W02,轧制车间 ,E02,天然气,8232.788,m³,3.467,28543.48,330.81,吨,-0.82,正常,MES
2024-03-14,W02,轧制车间,E01,电力,38673.389,kWh,0.6737,26053.01,296.015,吨,6.04,正常,MES
2025-09-11,W07,动力站,E01,电力,9484.715,kWh,0.6722,6376.07,530.488,吨蒸汽,22.79,正常,MES
2025-12-08,W02,轧制车间,E03,蒸汽,48.244,t,215.1459,10379.54,306.259,吨,-4.02,正常,MES
2025年09月25日,W02,轧制车间,E04,工业水,182.95,m³,4.0595,742.69,353.253,吨,16.25,正常,MES
2025-11-28,W08,包装车间,E05,压缩空气,1455.569,m³,0.2805,408.28,11103.975,件,5.32,正常,MES
2025.12.03,W07,动力站,E02,天然气,23667.131,m³,3.4109,80727.18,574.562,吨蒸汽,2.62,正常,MES
2024-08-22,W03,热处理车间,E01,电力,31748.844,KWH,0.6854,21761.29,90.412,吨,27.18,正常,MES
2025-03-28 00:00:00,W01,熔炼车间,E04,工业水,240.755,m³,4.1261,993.37,289.132,吨,6.83,正常,MES
2025-05-07,W03,热处理车间,E03,蒸汽,26.637,t,221.1381,5890.44,97.415,吨,19.9,正常,MES
2024-10-20,W07,动力站,E01,电力,7742.683,kWh,0.6732,5212.47,525.705,吨蒸汽,18.07,正常,MES
2024-01-05,W04,机加工车间,E04,工业水,64.039,m³,4.0436,258.95,4223.839,件,2.08,正常,MES
2025-11-15,W05,表面处理车间,E02,天然气,772.588,m³,3.4894,2695.86,4670.988,平方米,7.78,低负荷,MES
2024-02-01,W02,轧制车间,E01,电力,40731.369,kWh,0.6832,27826.54,309.799,吨,0.17,正常,MES
2024-02-27,W07,动力站,E01,电力,9231.413,kWh,0.6826,6301.35,487.389,吨蒸汽,1.33,正常,MES
2025-07-27,W05,表面处理车间,E03,蒸汽,8.795,t,222.2481,1954.59,1523.16,平方米,28.95,低负荷,MES
2025-11-03,W06,装配车间,E01,电力,,kWh,0.6847,8342.53,280.196,台,2.97,正常,MES
2024-02-25,W03,热处理车间,E02,天然气,9517.006,m³,3.3987,32345.61,86.393,吨,0.04,正常,MES
2024-12-11,W06,装配车间,E01,电力,13284.777,kWh,0.6852,9102.86,267.889,台,-1.74,正常,MES
2025-04-25,W07,动力站,E06,柴油,182.805,kg,7.8176,1429.1,539.472,吨蒸汽,16.35,正常,MES
2025-07-02,W08,包装车间,E05,压缩空气,1365.374,m³,0.2733,373.18,11026.48,件,24.6,正常,MES
2025-04-13,W07,动力站,E01,电力,7477.816,kWh,0.6891,5153.28,501.801,吨蒸汽,16.94,正常,MES
2025-12-08,W02,轧制车间,E04,工业水,175.685,m³,4.107,721.54,306.259,吨,-4.02,正常,MES
2025-07-04,W07,动力站,E04,工业水,862.727,m³,4.1531,3583.04,573.394,吨蒸汽,27.08,正常,MES
2024-05-17,W01,熔炼车间,E05,压缩空气,3540.57,m³,0.2787,986.91,268.066,吨,21.07,正常,MES
2025-09-19,W01,熔炼车间,E02,天然气,8108.973,m³,3.4442,27928.74,277.712,吨,18.67,正常,MES
2024-10-13,W04,机加工车间,E01,电力,6234.237,kWh,0.6739,4201.55,874.153,件,16.61,低负荷,MES
2024-05-30,W04,机加工车间,E01,电力,18671.164,kWh,0.6997,13064.34,4280.639,件,21.14,正常,MES
2024-07-01,W02,轧制车间,E02,天然气,5088.484,m³,3.5136,17878.87,325.936,吨,31.55,正常,MES
2024-01-22,W01,熔炼车间,E04,工业水,273.879,m³,4.0266,1102.79,257.406,吨,-5.56,正常,MES
2025.02.21,W01,熔炼车间,E02,天然气,13651.256,m³,3.4358,46903.0,277.588,吨,-0.7,正常,MES
2025-04-10,W08,包装车间,E01,电力,5049.633,kWh,0.6929,3498.82,11104.251,件,15.54,正常,MES
2025-08-11,W06,装配车间,E01,电力,15445.291,kWh,0.6816,10526.86,285.374,台,27.44,正常,MES
2025-08-24,W02,轧制车间,E04,工业水,170.615,m³,4.105,700.38,347.721,吨,31.98,正常,MES
2024-01-06,W02,轧制车间,E02,天然气,8511.566,m³,3.479,29612.04,333.519,吨,-1.88,正常,MES
2025年05月13日,W04,机加工车间,E05,压缩空气,5578.881,立方米,0.2845,1587.36,,件,21.69,正常,MES
2024-10-09,W05,表面处理车间,E01,外购电,21681.876,kWh,,14818.83,7047.396,平方米,16.68,正常,MES
2025-07-20,W04,机加工车间,E04,工业水,21.593,m³,4.1551,109.77,904.981,件,26.04,低负荷,MES
2024-04-01,W01,熔炼车间,E02,天然气,9025.493,m³,3.5081,31662.01,272.576,吨,15.32,正常,MES
2025-02-28,W07,动力站,E06,柴油,188.181,kg,7.6599,1441.44,526.041,吨蒸汽,-5.07,正常,MES
2025-07-14,W07,动力站,E06,柴油,172.969,kg,8.0184,1386.93,574.626,吨蒸汽,29.38,正常,MES
2025-06-12,W08,包装车间,E05,压缩空气,1662.019,m3,0.2831,470.49,10468.334,件,26.01,正常,MES
2025年01月13日,W02,轧制车间,E03,蒸汽,54.624,t,219.4557,11987.62,345.975,吨,-3.41,正常,MES
2025-09-11,W02,轧制车间,E03,蒸汽,39.449,t,225.2923,8887.47,346.58,吨,22.79,正常,MES
2025-05-11,W07,动力站,E04,新水,893.421,m³,4.1786,3733.24,568.514,吨蒸汽,19.69,正常,MES
2024-06-19,W05,表面处理车间,E04,工业水,470.823,m³,4.1125,1936.27,7744.245,平方米,30.4,正常,MES
2024-09-14,W02,轧制车间,E01,电力,37762.043,kWh,0.7027,26536.08,314.696,吨,15.96,正常,MES
2025-05-07,W07,动力站,E06,柴油,186.793,kg,7.7749,1452.29,605.253,吨蒸汽,19.9,正常,MES
2024-08-04,W01,熔炼车间,E05,压缩空气,3189.455,m³,0.28,893.07,277.083,吨,27.92,正常,MES
2025-04-03,W03,热处理车间,E03,蒸汽,30.923,t,217.1196,6714.01,101.132,吨,17.71,正常,MES
2025-09-22,W02,轧制车间,E01,电力,38511.117,kWh,0.6649,25607.48,332.809,吨,19.71,正常,MES
2025年10月23日,W05,表面处理车间,E02,天然气,931.641,m³,3.49,3251.39,7503.599,平方米,18.93,正常,MES
2024-07-21 00:00:00,W06,装配车间,E05,压缩空气,1601.462,m³,0.2757,441.45,49.596,台,29.23,低负荷,MES
2025-10-07,W06,装配车间,E01,电力,2353.223,kWh,0.6966,1639.3,16.41,台,14.72,停产,MES
2024-07-22 00:00:00,W07,动力站,E02,天然气,12003.717,m³,3.5222,42279.48,541.094,吨蒸汽,25.19,正常,MES
2024-10-09,W03,热处理车间,E01,电力,24950.134,kWh,0.6785,16927.55,95.656,吨,16.68,正常,MES
2025-12-27,W02,轧制车间,E02,天然气,7146.991,m³,3.5012,25023.08,353.856,吨,-3.02,正常,MES
2024-08-20,W01,熔炼车间,E02,天然气,8055.066,m³,3.4526,27811.29,263.997,吨,25.77,正常,MES
2024-03-21,W01,熔炼车间,E05,压缩空气,3254.528,m³,0.2774,902.92,273.152,吨,7.19,正常,MES
2024-11-17,W04,机加工车间,E01,电力,6638.253,kWh,0.682,4527.19,894.556,件,5.95,低负荷,MES
2025-09-03,W06,装配车间,E05,压缩空气,4348.53,m³,0.2887,1255.47,267.609,台,22.02,正常,MES
2024-11-12,W01,熔炼车间,E02,天然气,11543.68,m³,3.6171,41754.86,275.583,吨,3.54,正常,MES
2025-04-29,W02,轧制车间,E04,工业水,168.79,m3,4.0551,684.46,337.088,吨,19.74,正常,MES
2024-01-28,W08,包装车间,E01,电力,1678.481,kWh,0.6889,1156.3,2191.759,件,-3.56,低负荷,MES
2024-12-15,W03,热处理车间,E03,蒸汽,34.624,t,220.7512,7643.39,96.415,吨,-3.68,正常,MES
2024-12-23,W02,轧制车间,E02,天然气,8211.659,m³,3.4226,28104.82,347.74,吨,-1.98,正常,MES
2025-10-13,W03,热处理车间,E02,天然气,8553.98,立方米,3.5338,30228.15,98.034,吨,11.58,正常,MES
2024-05-29,W07,动力站,E06,柴油,175.715,kg,7.82,1374.09,483.717,吨蒸汽,22.66,正常,MES
2024-09-28,W02,轧制车间,E03,蒸气,36.411,t,228.3613,8314.89,317.929,吨,23.63,正常,MES
2024/01/28,W04,机加工车间,E05,压缩空气,1878.56,m³,0.2783,522.75,775.238,件,-3.56,低负荷,MES
2025-01-05,W07,动力站,E04,工业水,888.7,m³,4.0069,3560.96,515.431,吨蒸汽,-1.47,正常,MES
2025-08-06,W07,动力站,,柴油,191.205,kg,7.7716,1485.96,562.934,吨蒸汽,31.25,正常,MES
2024-04-14 00:00:00,W07,动力站,E06,柴油,185.3,kg,7.8966,1463.24,491.308,吨蒸汽,17.46,正常,MES
2024-02-26,W02,轧制车间,E01,电力,44676.987,kWh,0.6879,30732.54,314.688,吨,2.6,正常,MES
2025-05-05,W06,装配车间,E01,电力,2421.803,kw·h,0.6844,1657.46,16.852,台,17.23,停产,MES
2024-02-01,W07,动力站,E02,天然气,20944.497,m³,3.4809,72905.72,535.634,吨蒸汽,0.17,正常,MES
2024-07-11,W03,热处理车间,E01,电力,30025.863,kWh,0.6791,20390.55,95.275,吨,25.89,正常,MES
2025-02-28,W02,轧制车间,E01,电力,39242.327,kWh,0.6767,26556.37,309.292,吨,-5.07,正常,MES
2025-08-01,W04,机加车间,E01,电力,22241.231,kWh,0.6768,15052.3,4409.653,件,27.06,正常,MES
2024-07-14,W08,包装车间,E01,电力,1985.634,kWh,0.683,1356.22,1905.672,件,27.51,低负荷,MES
2025-09-22,W06,装配车间,E05,压缩空气,4293.608,m³,0.2829,1214.64,311.144,台,19.71,正常,MES
2025-03-07,W05,表面处理车间,E02,天然气 ,956.349,m³,3.4893,3337.04,7573.603,平方米,6.23,正常,MES
2024-11-10,W05,表面处理车间,E03,蒸汽,11.038,T,217.3508,2399.01,1411.17,平方米,7.28,低负荷,MES
2025-07-29,W03,热处理车间,E03,蒸汽,24.933,t,214.0395,5336.61,102.998,吨,27.26,正常,MES
2024-08-27 00:00:00,W05,表面处理车间,E04,工业水,427.162,m³,4.0744,1740.43,6841.563,平方米,28.72,正常,MES
2025-03-28,W02,轧制车间,E02,天然气,7053.58,m³,3.4685,24465.42,333.114,吨,6.83,正常,MES
2025-11-02,W08,包装车间,E01,电力,1695.807,kWh,0.689,1168.47,2261.093,件,5.22,低负荷,MES
2025-11-13,W04,机加工车间,E01,电力,22354.894,kWh,0.6883,15386.71,4844.072,件,6.36,正常,MES
2025-04-02,W01,熔炼车间,E01,电力,38836.914,kWh,,27303.98,267.788,吨,12.01,正常,MES
2025-08-24,W03,热处理车间,E01,电力,29976.537,kWh,0.6884,20635.12,95.358,吨,31.98,正常,MES
2025-04-05,W02,轧制车间,E01,电力,30326.836,度,0.6773,20540.48,307.951,吨,18.67,正常,MES
2025-01-14,W07,动力站,E01,电力,9275.585,kWh,0.6586,6108.82,518.297,吨蒸汽,0.33,正常,MES
2025-11-14,W05,表面处理车间,E03,蒸汽,30.663,t,225.4324,6912.37,7483.561,平方米,7.92,正常,MES
2025-04-18,W05,表面处理车间,E04,工业水,395.958,m³,4.1436,1640.69,7008.71,平方米,18.14,正常,MES
2024年03月18日,W07,动力站,E06,柴油,184.463,kg,7.8943,1456.21,550.51,吨蒸汽,9.72,正常,MES
2024-06-07,W04,机加工车间,E04,工业水,62.246,m³,4.1233,256.66,4236.755,件,20.22,正常,MES
2025-12-19,W04,机加工车间,E04,工业水,62.747,m³,4.0855,256.36,4937.408,件,-0.09,正常,MES
2025-05-01,W08,包装,E01,电力度,892.302,kWh,0.6828,609.25,661.864,件,21.33,停产,MES
2024-12-08,W02,轧制车间,E04,工业水,177.172,m³,4.1167,729.36,286.887,吨,3.88,正常,MES
2025-09-19,W05,表面处理车间,E01,电力,23509.578,kw·h,0.6902,16226.35,7855.328,平方米,18.67,正常,MES
2025-01-26,W01,熔炼车间,E04,工业水,248.514,m³,4.1301,1026.4,248.805,吨,-3.78,正常,MES
2024-02-03,W07,动力站,E04,工业水,818.879,m³,4.0787,3339.96,455.353,吨蒸汽,-2.53,正常,MES
2025-03-25,W07,动力站 ,E04,工业水,922.166,m³,4.1359,3813.99,566.632,吨蒸汽,9.4,正常,MES
2025-12-09,W06,装配车间,E05,压缩空气,4355.263,m³,0.2778,1209.8,314.485,台,-3.52,正常,MES
2025-02-18 00:00:00,W07,动力站,E01,电力,8989.482,kWh,0.682,6130.4,566.276,吨蒸汽,1.59,正常,MES
2025-03-18,W02,轧制车间,E01,电力,36737.636,kWh,0.6931,25461.34,319.907,吨,9.96,正常,MES
2025-12-17,W01,熔炼车间,E04,新水,262.106,m³,4.1322,1083.08,282.477,吨,-5.04,正常,MES
2025-05-07,W07,动力站,E02,天然气,14999.521,m³,3.452,51778.03,605.253,吨蒸汽,19.9,正常,MES
2024-06-13,W03,热处理车间,E03,蒸汽,27.301,t,224.0554,6116.83,99.584,吨,26.54,正常,MES
2025/05/19,W08,包装车间,E05,压缩空气,1549.5,m³,0.2843,440.47,11591.401,件,16.72,正常,MES
2025-07-05,W02,轧制车间,E02,天然气,4111.193,m³,3.3521,13781.32,353.689,吨,25.11,正常,MES
2024-08-06,W07,动力站,E02,天然气,12812.164,m³,3.4529,44238.64,532.793,吨蒸汽,27.53,正常,MES
2025-06-22,W07,动力站,E01,电力,8946.182,kWh,0.6875,6150.56,487.125,吨蒸汽,26.38,正常,MES
2025-12-20 00:00:00,W05,表面处理车间,E02,天然气,894.278,m³,3.5089,3137.97,4443.172,平方米,1.18,低负荷,MES
2025-09-01,W07,动力站,E06,柴油,181.776,kg,7.8237,1422.16,555.206,吨蒸汽,19.17,正常,MES
2024-03-03,W08,包装车间,E01,电力,1566.435,kWh,0.6794,1064.19,1990.305,件,8.11,低负荷,MES
2025/03/19,W03,热处理车间,E01,电力,24472.316,kWh,0.6745,16505.58,96.3,吨,2.59,正常,MES
2025-10-09,W07,动力站,E06,柴油,183.296,kg,7.8414,1437.29,522.928,吨蒸汽,13.63,正常,MES
2024-04-26,W07,动力站,E06,柴油,,kg,7.9859,1381.75,481.589,吨蒸汽,13.09,正常,MES
2024-04-26 00:00:00,W02,轧制车间,E02,天然气,5320.98,m³,3.4972,18608.74,313.544,吨,13.09,正常,MES
2024-07-09,W02,轧制车间,E03,蒸汽,35.632,t,221.4536,7890.85,329.584,吨,26.48,正常,MES
2025-09-29,W04,机加工车间,E01,电力,20966.489,kWh,0.6783,14221.65,4440.198,件,18.09,正常,MES
2025-02-23,W06,装配车间,E05,压缩空气,1360.142,m³,,382.28,60.341,台,5.04,低负荷,MES
2025-07-29,W04,机加工车间,E01,电力,22965.536,kWh,0.677,15546.81,4515.567,件,27.26,正常,MES
2024.10.17,W08,包装车间,E05,压缩空气,1329.219,m³,0.276,366.92,8932.925,件,11.64,正常,MES
2025-12-15,W01,熔炼车间,E04,工业水,270.939,m³,4.1248,1117.58,298.763,吨,-2.22,正常,MES
2024-09-25,W06,装配车间,E01,电力,12974.902,kWh,0.6867,8909.32,273.267,台,18.08,正常,MES
2024-06-02,W03,热处理车间,E01,电力,27174.979,kWh,0.67,18205.88,80.376,吨,25.87,正常,MES
2024-05-08,W06,装配车间,E05,压缩空气,4262.645,m³,0.2814,1199.63,270.044,台,19.54,正常,MES
2025-05-19,W04,机加工车间,E01,电力,18813.427,kWh,0.6944,13064.62,4793.385,件,16.72,正常,MES
2024年05月10日,W08,包装车间,E05,压缩空气,1474.236,m³,0.2771,408.48,10978.131,件,22.0,正常,MES
2024-04-11,W07,动力站,E06,柴油,178.619,kg,7.8573,1403.47,512.614,吨蒸汽,15.92,正常,MES
2024-01-16,W08,包装车间 ,E05,压缩空气,1462.588,m³,0.283,413.87,10153.946,件,-3.47,正常,MES
2025-11-05,W02,轧制车间,E04,工业水,200.972,m³,4.1004,824.07,379.21,吨,7.06,正常,MES
2024-10-16,W04,机加工车间,E01,电力,17656.736,kWh,0.6738,11896.92,4374.236,件,15.27,正常,MES
2025-06-23,W08,包装车间,E05,压缩空气,1469.389,m³,0.2857,419.84,9837.677,件,27.34,正常,MES
2024-11-07 00:00:00,W03,热处理车间,E01,电力,29894.125,kWh,0.6833,20427.6,96.734,吨,7.11,正常,MES
2024年03月26日,W07,动力站,E04,工业水,827.552,m³,4.2146,3487.78,526.429,吨蒸汽,6.35,正常,MES
2024-10-01,W05,表面处理车间,E02,天然气,208.194,m³,3.4133,710.62,411.677,平方米,15.24,停产,MES
2024-12-19,W02,轧制车间,E02,天然气,7822.697,m³,3.3878,26501.66,331.088,吨,-1.58,正常,MES
2025-03-23,W07,动力站,E02,天然气,18410.125,m³,3.3954,62508.92,517.553,吨蒸汽,3.06,正常,MES
2024-06-22,W06,装配车间,E05,压缩空气,2843.831,m³,0.2835,806.34,184.156,台,22.48,低负荷,MES
2025.05.09,W04,机加工车间,E01,电力,19396.971,kWh,0.6802,13193.37,4543.527,件,23.83,正常,MES
2024-05-19,W01,熔炼车间,E02,天然气,7989.148,m³,3.4116,27256.16,,吨,18.23,正常,MES
2025-04-07,W05,表面处理车间,E03,蒸汽,,t,222.5763,5821.99,7580.17,平方米,14.98,正常,MES
2025-05-31,W06,装配车间,E05,压缩空气,910.777,m³,0.2755,250.96,17.235,台,22.31,停产,MES
2025-05-17,W01,熔炼车间,E04,工业水 ,-252.935,m³,4.1336,1045.53,268.093,吨,19.14,正常,MES
2024-06-04,W03,热处理车间,E01,电力,26089.678,kWh,0.6885,17962.3,105.468,吨,28.83,正常,MES
2025-12-06,W01,熔炼车间,E02,天然气,12385.761,m³,3.4167,42318.71,272.141,吨,-2.86,正常,MES
2025-10-03,W02,轧制车间,E01,电力,34968.593,kWh,0.6658,23283.02,308.051,吨,16.14,正常,MES
2024-10-06,W06,装配车间,E05,压缩空气,859.503,m³,0.2773,238.33,16.819,台,12.58,停产,MES
2024-10-10,W07,动力站,E01,电力,8217.747,kWh,0.69,5670.3,567.167,吨蒸汽,17.02,正常,MES
2024-07-13,W06,装配车间,E01,电力,9642.621,kWh,0.6942,6693.73,185.066,台,25.91,低负荷,MES
2024-11-18,W04,机加工车间,E04,工业水,62.744,吨,4.1493,260.34,4522.543,件,3.67,正常,MES
2024-11-19,W08,包装车间,E01,电力,5628.938,kWh,0.685,3855.82,9856.281,件,3.4,正常,MES
2024-02-04,W08,包装车间,E05,压缩空气,380.66,m³,0.2797,106.47,2114.839,件,1.63,低负荷,MES
2025-05-18,W04,机加工车间,E01,电力,5841.853,kWh,0.683,3990.27,911.424,件,21.35,低负荷,MES
2025-11-10,W08,包装车间,E05,压缩空气,1466.812,m³,0.2827,414.61,11031.809,件,-1.25,正常,MES
2025-03-21,W07,动力站,E02,天然气,17815.575,m³,3.475,61909.76,598.277,吨蒸汽,3.92,正常,MES
2025-08-30,W02,轧制车间,E04,工业水,176.341,m³,4.1573,733.1,351.712,吨,26.36,正常,MES
